seller_id,total_revenue,total_orders,avg_order_value,avg_delivery_time_days,late_delivery_rate,avg_freight_per_order,avg_processing_time_days,avg_review_score,review_count
ec80e49e69745ab6c14f984bf2149423,3709.0,12,309.0833333333333,10.70130787037037,0.16666666666666666,15.6925,2.116766010802469,4.0,11.0
ec8463980a4e0ea9f8517aea1ed0c419,239.2,2,119.6,5.187994791666666,0.75,59.379999999999995,7.284230324074074,5.0,2.0
ec8879960bd2221d5c32f8e12f7da711,3957.5,35,113.07142857142857,14.081410383597882,0.17142857142857143,22.821714285714286,2.0139007936507936,4.294117647058823,34.0
ec933281fb017b5020d06df29c3f77e8,1432.0,8,179.0,7.218233506944444,0.0,28.85625,2.2458145254629627,5.0,8.0
ecccfa2bb93b34a3bf033cc5d1dcdc69,1120.8500000000001,12,93.40416666666668,8.963820891203703,0.25,17.705833333333334,25.347915219907406,2.8333333333333335,12.0
ececbfcff9804a2d6b40f589df8eef2b,6714.15,97,69.2180412371134,11.347166486875224,0.0970873786407767,18.91041237113402,1.2793842143113987,4.122448979591836,98.0
ed4311e67debd72b8610a5347a743087,3636.0,25,145.44,5.973287482193732,0.07692307692307693,28.2724,1.802480413105413,4.625,24.0
ed46f1eb4a638113deb2a1137b5f22e9,3470.0,4,867.5,5.079719328703703,0.0,54.17,1.9909403935185186,4.0,4.0
ed49da7cadefc454d6a67de249eab240,21.5,1,21.5,3.0,0.0,8.72,4.000011574074074,5.0,1.0
ed4acab38528488b65a9a9c603ff024a,12759.45,32,398.7328125,5.936174323361824,0.025,19.0721875,2.9845008680555556,3.71875,32.0
ed859002ad59dbf8cf3602696a6c3000,2063.9,6,343.98333333333335,4.7099031986531985,0.0,37.57333333333333,16.412048611111114,4.166666666666667,6.0
ed8cb7b190ceb6067227478e48cf8dde,573.5,15,38.233333333333334,5.152366557734204,0.058823529411764705,16.180666666666667,1.169097903050109,3.4,15.0
ed9eef5be0992d413d251fadba1a410d,404.09999999999997,3,134.7,8.09119341563786,0.0,47.74666666666667,2.2547145061728395,4.666666666666667,3.0
edb1ef5e36e0c8cd84eb3c9b003e486d,79144.9,165,479.66606060606057,10.01466807684121,0.07471264367816093,23.552969696969697,1.3428768891017453,4.442424242424242,165.0
edb58a1390adf273840030a3d6253829,39.9,1,39.9,3.3318287037037035,0.0,18.38,2.165046296296296,5.0,1.0
edb65fe661681b1c0de8bd47c8655855,69.0,1,69.0,7.9437037037037035,0.0,15.24,5.147534722222222,3.0,1.0
edc518ba25576a0188a0e8f2c3af186f,1647.3899999999999,6,274.565,4.066678240740741,0.0,43.69333333333333,2.369320023148148,3.6666666666666665,6.0
edd066cd02126d7800f9b66e980e9931,987.6999999999999,6,164.61666666666665,9.64990162037037,0.16666666666666666,31.03833333333333,2.2332156635802467,5.0,6.0
eddd1991bd6d9309995a480c39b95137,601.0,2,300.5,11.698697916666667,0.0,35.775000000000006,2.050619212962963,3.5,2.0
ede0c03645598cdfc63ca8237acbe73d,2352.15,43,54.70116279069768,14.71844168636722,0.3404255319148936,16.472093023255812,3.453619976359338,3.5714285714285716,42.0
ede2977fbaf3738583170735ca403f6c,289.9,1,289.9,11.850601851851852,0.0,37.35,3.1202314814814813,5.0,1.0
edf3fabebcc20f7463cc9c53da932ea8,219.9,1,219.9,19.446863425925926,1.0,24.12,1.619675925925926,4.0,1.0
edf96ef93ed595084bbcbd9224bd2894,3757.0,25,150.28,10.665178158068782,0.10714285714285714,24.3512,2.3271908068783067,3.88,25.0
ee27a8f15b1dded4d213a468ba4eb391,6499.0,1,6499.0,10.242372685185185,0.0,227.66,0.3579861111111111,5.0,1.0
ee2fbacc2fc3794e656cc4d933d59ce7,464.97,2,232.485,6.5426118827160495,0.0,26.865,0.16323302469135803,4.0,2.0
eeb6de78f79159600292e314a77cbd18,43510.84,82,530.62,10.587960731816153,0.03614457831325301,36.53719512195122,1.0194911590807676,4.439024390243903,82.0
eebb3372362aa9a46975164bed19a7e7,295.96,4,73.99,44.667881944444446,0.5,14.6625,7.906883680555556,3.25,4.0
eec3469d83e142f9a104886655338c37,185.7,4,46.425,5.134091435185185,0.0,13.685,4.494866898148148,4.5,4.0
eed78ac17f7f795a19a709745f00cd4e,4349.5,22,197.70454545454547,6.4058393270502645,0.0,38.47,3.19965732473545,3.772727272727273,22.0
ef0ace09169ac090589d85746e3e036f,16105.400000000001,128,125.82343750000001,9.290581284972022,0.07913669064748201,17.96390625,2.9435514088729016,4.395348837209302,129.0
ef2fbc2b607d8492bcffe657a4645434,920.9,19,48.46842105263158,5.889893628747795,0.09523809523809523,18.611052631578946,0.8809727733686066,4.0,19.0
ef30892870c278497523264be1be2241,783.2,9,87.02222222222223,6.438004115226338,0.0,12.148888888888887,1.6303587962962962,4.555555555555555,9.0
ef506c96320abeedfb894c34db06f478,9556.5,316,30.242088607594937,9.842451402833557,0.08734939759036145,16.11487341772152,2.9140012829094153,3.961904761904762,315.0
ef728fa1f17436c91ed1ccd03dcf9631,128.7,3,42.9,3.3818894675925923,0.0,19.37333333333333,0.4208767361111111,4.333333333333333,3.0
ef990a83bbea832f36ebe81376335aa8,4642.59,43,107.96720930232559,14.632431081649832,0.25,21.27093023255814,1.7567429503367002,3.627906976744186,43.0
ef9952469137ff190bacafe117f51537,1002.66,5,200.53199999999998,7.017354166666666,0.0,16.788,2.927261574074074,4.8,5.0
efb628aa07c8ca93d7db0d85b91a4f5a,204.0,1,204.0,19.216469907407408,1.0,58.1,6.3583796296296295,4.0,1.0
efcd8d2104f1a05d028af7bad20d974b,2384.79,46,51.84326086956521,8.20241388888889,0.02,18.26760869565217,1.6074388888888889,4.208333333333333,48.0
efff9341f3f8f5237b44ff67ed36a7bf,872.99,5,174.598,10.473814814814814,0.0,19.932,0.6421388888888888,4.4,5.0
f00e21b1e91a79653163b7fd8f293ff1,3900.09,31,125.80935483870968,11.279006496415771,0.03225806451612903,18.418387096774193,1.4700869922341697,4.1,30.0
f00f5b35d0abcacbdd863672f4bb2c1a,299.0,1,299.0,6.2119328703703705,0.0,14.43,5.9371527777777775,4.0,1.0
